dataset,path,relative_path,file_name,actor_id,actor_folder,split,inferred_gender,emotion_code,emotion,modality,vocal_channel,intensity,statement,repetition,size_bytes
crema-d,github/crema-d/Actor_64/1064_IEO_DIS_LO_01.mp4,crema-d/Actor_64/1064_IEO_DIS_LO_01.mp4,1064_IEO_DIS_LO_01.mp4,1064,Actor_64,validation,unknown,DIS,disgust,audio_video,speech,low,IEO,01,251635
crema-d,github/crema-d/Actor_64/1064_IEO_DIS_MD_01.mp4,crema-d/Actor_64/1064_IEO_DIS_MD_01.mp4,1064_IEO_DIS_MD_01.mp4,1064,Actor_64,validation,unknown,DIS,disgust,audio_video,speech,medium,IEO,01,6084435
crema-d,github/crema-d/Actor_64/1064_IEO_FEA_HI_01.mp4,crema-d/Actor_64/1064_IEO_FEA_HI_01.mp4,1064_IEO_FEA_HI_01.mp4,1064,Actor_64,validation,unknown,FEA,fearful,audio_video,speech,high,IEO,01,344616
crema-d,github/crema-d/Actor_64/1064_IEO_FEA_LO_01.mp4,crema-d/Actor_64/1064_IEO_FEA_LO_01.mp4,1064_IEO_FEA_LO_01.mp4,1064,Actor_64,validation,unknown,FEA,fearful,audio_video,speech,low,IEO,01,269601
crema-d,github/crema-d/Actor_64/1064_IEO_FEA_MD_01.mp4,crema-d/Actor_64/1064_IEO_FEA_MD_01.mp4,1064_IEO_FEA_MD_01.mp4,1064,Actor_64,validation,unknown,FEA,fearful,audio_video,speech,medium,IEO,01,398626
crema-d,github/crema-d/Actor_64/1064_IEO_HAP_HI_01.mp4,crema-d/Actor_64/1064_IEO_HAP_HI_01.mp4,1064_IEO_HAP_HI_01.mp4,1064,Actor_64,validation,unknown,HAP,happy,audio_video,speech,high,IEO,01,360280
crema-d,github/crema-d/Actor_64/1064_IEO_HAP_LO_01.mp4,crema-d/Actor_64/1064_IEO_HAP_LO_01.mp4,1064_IEO_HAP_LO_01.mp4,1064,Actor_64,validation,unknown,HAP,happy,audio_video,speech,low,IEO,01,222723
crema-d,github/crema-d/Actor_64/1064_IEO_HAP_MD_01.mp4,crema-d/Actor_64/1064_IEO_HAP_MD_01.mp4,1064_IEO_HAP_MD_01.mp4,1064,Actor_64,validation,unknown,HAP,happy,audio_video,speech,medium,IEO,01,387403
crema-d,github/crema-d/Actor_64/1064_IEO_NEU_XX_01.mp4,crema-d/Actor_64/1064_IEO_NEU_XX_01.mp4,1064_IEO_NEU_XX_01.mp4,1064,Actor_64,validation,unknown,NEU,neutral,audio_video,speech,unspecified,IEO,01,181424
crema-d,github/crema-d/Actor_64/1064_IEO_SAD_HI_01.mp4,crema-d/Actor_64/1064_IEO_SAD_HI_01.mp4,1064_IEO_SAD_HI_01.mp4,1064,Actor_64,validation,unknown,SAD,sad,audio_video,speech,high,IEO,01,316185
crema-d,github/crema-d/Actor_64/1064_IEO_SAD_LO_01.mp4,crema-d/Actor_64/1064_IEO_SAD_LO_01.mp4,1064_IEO_SAD_LO_01.mp4,1064,Actor_64,validation,unknown,SAD,sad,audio_video,speech,low,IEO,01,164321
crema-d,github/crema-d/Actor_64/1064_IEO_SAD_MD_01.mp4,crema-d/Actor_64/1064_IEO_SAD_MD_01.mp4,1064_IEO_SAD_MD_01.mp4,1064,Actor_64,validation,unknown,SAD,sad,audio_video,speech,medium,IEO,01,231903
crema-d,github/crema-d/Actor_64/1064_IOM_ANG_XX_01.mp4,crema-d/Actor_64/1064_IOM_ANG_XX_01.mp4,1064_IOM_ANG_XX_01.mp4,1064,Actor_64,validation,unknown,ANG,angry,audio_video,speech,unspecified,IOM,01,368484
crema-d,github/crema-d/Actor_64/1064_IOM_DIS_XX_01.mp4,crema-d/Actor_64/1064_IOM_DIS_XX_01.mp4,1064_IOM_DIS_XX_01.mp4,1064,Actor_64,validation,unknown,DIS,disgust,audio_video,speech,unspecified,IOM,01,420172
crema-d,github/crema-d/Actor_64/1064_IOM_FEA_XX_01.mp4,crema-d/Actor_64/1064_IOM_FEA_XX_01.mp4,1064_IOM_FEA_XX_01.mp4,1064,Actor_64,validation,unknown,FEA,fearful,audio_video,speech,unspecified,IOM,01,290972
crema-d,github/crema-d/Actor_64/1064_IOM_HAP_XX_01.mp4,crema-d/Actor_64/1064_IOM_HAP_XX_01.mp4,1064_IOM_HAP_XX_01.mp4,1064,Actor_64,validation,unknown,HAP,happy,audio_video,speech,unspecified,IOM,01,277085
crema-d,github/crema-d/Actor_64/1064_IOM_NEU_XX_01.mp4,crema-d/Actor_64/1064_IOM_NEU_XX_01.mp4,1064_IOM_NEU_XX_01.mp4,1064,Actor_64,validation,unknown,NEU,neutral,audio_video,speech,unspecified,IOM,01,222617
crema-d,github/crema-d/Actor_64/1064_IOM_SAD_XX_01.mp4,crema-d/Actor_64/1064_IOM_SAD_XX_01.mp4,1064_IOM_SAD_XX_01.mp4,1064,Actor_64,validation,unknown,SAD,sad,audio_video,speech,unspecified,IOM,01,208033
crema-d,github/crema-d/Actor_64/1064_ITH_ANG_XX_01.mp4,crema-d/Actor_64/1064_ITH_ANG_XX_01.mp4,1064_ITH_ANG_XX_01.mp4,1064,Actor_64,validation,unknown,ANG,angry,audio_video,speech,unspecified,ITH,01,305796
crema-d,github/crema-d/Actor_64/1064_ITH_DIS_XX_01.mp4,crema-d/Actor_64/1064_ITH_DIS_XX_01.mp4,1064_ITH_DIS_XX_01.mp4,1064,Actor_64,validation,unknown,DIS,disgust,audio_video,speech,unspecified,ITH,01,361333
crema-d,github/crema-d/Actor_64/1064_ITH_FEA_XX_01.mp4,crema-d/Actor_64/1064_ITH_FEA_XX_01.mp4,1064_ITH_FEA_XX_01.mp4,1064,Actor_64,validation,unknown,FEA,fearful,audio_video,speech,unspecified,ITH,01,296489
crema-d,github/crema-d/Actor_64/1064_ITH_HAP_XX_01.mp4,crema-d/Actor_64/1064_ITH_HAP_XX_01.mp4,1064_ITH_HAP_XX_01.mp4,1064,Actor_64,validation,unknown,HAP,happy,audio_video,speech,unspecified,ITH,01,398442
crema-d,github/crema-d/Actor_64/1064_ITH_NEU_XX_01.mp4,crema-d/Actor_64/1064_ITH_NEU_XX_01.mp4,1064_ITH_NEU_XX_01.mp4,1064,Actor_64,validation,unknown,NEU,neutral,audio_video,speech,unspecified,ITH,01,274642
crema-d,github/crema-d/Actor_64/1064_ITH_SAD_XX_01.mp4,crema-d/Actor_64/1064_ITH_SAD_XX_01.mp4,1064_ITH_SAD_XX_01.mp4,1064,Actor_64,validation,unknown,SAD,sad,audio_video,speech,unspecified,ITH,01,248514
crema-d,github/crema-d/Actor_64/1064_ITS_ANG_XX_01.mp4,crema-d/Actor_64/1064_ITS_ANG_XX_01.mp4,1064_ITS_ANG_XX_01.mp4,1064,Actor_64,validation,unknown,ANG,angry,audio_video,speech,unspecified,ITS,01,296892
crema-d,github/crema-d/Actor_64/1064_ITS_DIS_XX_01.mp4,crema-d/Actor_64/1064_ITS_DIS_XX_01.mp4,1064_ITS_DIS_XX_01.mp4,1064,Actor_64,validation,unknown,DIS,disgust,audio_video,speech,unspecified,ITS,01,295596
crema-d,github/crema-d/Actor_64/1064_ITS_FEA_XX_01.mp4,crema-d/Actor_64/1064_ITS_FEA_XX_01.mp4,1064_ITS_FEA_XX_01.mp4,1064,Actor_64,validation,unknown,FEA,fearful,audio_video,speech,unspecified,ITS,01,332629
crema-d,github/crema-d/Actor_64/1064_ITS_HAP_XX_01.mp4,crema-d/Actor_64/1064_ITS_HAP_XX_01.mp4,1064_ITS_HAP_XX_01.mp4,1064,Actor_64,validation,unknown,HAP,happy,audio_video,speech,unspecified,ITS,01,282469
crema-d,github/crema-d/Actor_64/1064_ITS_NEU_XX_01.mp4,crema-d/Actor_64/1064_ITS_NEU_XX_01.mp4,1064_ITS_NEU_XX_01.mp4,1064,Actor_64,validation,unknown,NEU,neutral,audio_video,speech,unspecified,ITS,01,195869
crema-d,github/crema-d/Actor_64/1064_ITS_SAD_XX_01.mp4,crema-d/Actor_64/1064_ITS_SAD_XX_01.mp4,1064_ITS_SAD_XX_01.mp4,1064,Actor_64,validation,unknown,SAD,sad,audio_video,speech,unspecified,ITS,01,269704
crema-d,github/crema-d/Actor_64/1064_IWL_ANG_XX_01.mp4,crema-d/Actor_64/1064_IWL_ANG_XX_01.mp4,1064_IWL_ANG_XX_01.mp4,1064,Actor_64,validation,unknown,ANG,angry,audio_video,speech,unspecified,IWL,01,383583
crema-d,github/crema-d/Actor_64/1064_IWL_DIS_XX_01.mp4,crema-d/Actor_64/1064_IWL_DIS_XX_01.mp4,1064_IWL_DIS_XX_01.mp4,1064,Actor_64,validation,unknown,DIS,disgust,audio_video,speech,unspecified,IWL,01,285645
crema-d,github/crema-d/Actor_64/1064_IWL_FEA_XX_01.mp4,crema-d/Actor_64/1064_IWL_FEA_XX_01.mp4,1064_IWL_FEA_XX_01.mp4,1064,Actor_64,validation,unknown,FEA,fearful,audio_video,speech,unspecified,IWL,01,362925
crema-d,github/crema-d/Actor_64/1064_IWL_HAP_XX_01.mp4,crema-d/Actor_64/1064_IWL_HAP_XX_01.mp4,1064_IWL_HAP_XX_01.mp4,1064,Actor_64,validation,unknown,HAP,happy,audio_video,speech,unspecified,IWL,01,260505
crema-d,github/crema-d/Actor_64/1064_IWL_NEU_XX_01.mp4,crema-d/Actor_64/1064_IWL_NEU_XX_01.mp4,1064_IWL_NEU_XX_01.mp4,1064,Actor_64,validation,unknown,NEU,neutral,audio_video,speech,unspecified,IWL,01,201383
crema-d,github/crema-d/Actor_64/1064_IWL_SAD_XX_01.mp4,crema-d/Actor_64/1064_IWL_SAD_XX_01.mp4,1064_IWL_SAD_XX_01.mp4,1064,Actor_64,validation,unknown,SAD,sad,audio_video,speech,unspecified,IWL,01,230802
crema-d,github/crema-d/Actor_64/1064_IWW_ANG_XX_01.mp4,crema-d/Actor_64/1064_IWW_ANG_XX_01.mp4,1064_IWW_ANG_XX_01.mp4,1064,Actor_64,validation,unknown,ANG,angry,audio_video,speech,unspecified,IWW,01,251632
crema-d,github/crema-d/Actor_64/1064_IWW_DIS_XX_01.mp4,crema-d/Actor_64/1064_IWW_DIS_XX_01.mp4,1064_IWW_DIS_XX_01.mp4,1064,Actor_64,validation,unknown,DIS,disgust,audio_video,speech,unspecified,IWW,01,312761
crema-d,github/crema-d/Actor_64/1064_IWW_FEA_XX_01.mp4,crema-d/Actor_64/1064_IWW_FEA_XX_01.mp4,1064_IWW_FEA_XX_01.mp4,1064,Actor_64,validation,unknown,FEA,fearful,audio_video,speech,unspecified,IWW,01,166082
crema-d,github/crema-d/Actor_64/1064_IWW_HAP_XX_01.mp4,crema-d/Actor_64/1064_IWW_HAP_XX_01.mp4,1064_IWW_HAP_XX_01.mp4,1064,Actor_64,validation,unknown,HAP,happy,audio_video,speech,unspecified,IWW,01,317648
crema-d,github/crema-d/Actor_64/1064_IWW_NEU_XX_01.mp4,crema-d/Actor_64/1064_IWW_NEU_XX_01.mp4,1064_IWW_NEU_XX_01.mp4,1064,Actor_64,validation,unknown,NEU,neutral,audio_video,speech,unspecified,IWW,01,191929
crema-d,github/crema-d/Actor_64/1064_IWW_SAD_XX_01.mp4,crema-d/Actor_64/1064_IWW_SAD_XX_01.mp4,1064_IWW_SAD_XX_01.mp4,1064,Actor_64,validation,unknown,SAD,sad,audio_video,speech,unspecified,IWW,01,323636
crema-d,github/crema-d/Actor_64/1064_MTI_ANG_XX_01.mp4,crema-d/Actor_64/1064_MTI_ANG_XX_01.mp4,1064_MTI_ANG_XX_01.mp4,1064,Actor_64,validation,unknown,ANG,angry,audio_video,speech,unspecified,MTI,01,443200
crema-d,github/crema-d/Actor_64/1064_MTI_DIS_XX_01.mp4,crema-d/Actor_64/1064_MTI_DIS_XX_01.mp4,1064_MTI_DIS_XX_01.mp4,1064,Actor_64,validation,unknown,DIS,disgust,audio_video,speech,unspecified,MTI,01,384993
crema-d,github/crema-d/Actor_64/1064_MTI_FEA_XX_01.mp4,crema-d/Actor_64/1064_MTI_FEA_XX_01.mp4,1064_MTI_FEA_XX_01.mp4,1064,Actor_64,validation,unknown,FEA,fearful,audio_video,speech,unspecified,MTI,01,344205
crema-d,github/crema-d/Actor_64/1064_MTI_HAP_XX_01.mp4,crema-d/Actor_64/1064_MTI_HAP_XX_01.mp4,1064_MTI_HAP_XX_01.mp4,1064,Actor_64,validation,unknown,HAP,happy,audio_video,speech,unspecified,MTI,01,319237
crema-d,github/crema-d/Actor_64/1064_MTI_NEU_XX_01.mp4,crema-d/Actor_64/1064_MTI_NEU_XX_01.mp4,1064_MTI_NEU_XX_01.mp4,1064,Actor_64,validation,unknown,NEU,neutral,audio_video,speech,unspecified,MTI,01,227477
crema-d,github/crema-d/Actor_64/1064_MTI_SAD_XX_01.mp4,crema-d/Actor_64/1064_MTI_SAD_XX_01.mp4,1064_MTI_SAD_XX_01.mp4,1064,Actor_64,validation,unknown,SAD,sad,audio_video,speech,unspecified,MTI,01,344350
crema-d,github/crema-d/Actor_64/1064_TAI_ANG_XX_01.mp4,crema-d/Actor_64/1064_TAI_ANG_XX_01.mp4,1064_TAI_ANG_XX_01.mp4,1064,Actor_64,validation,unknown,ANG,angry,audio_video,speech,unspecified,TAI,01,307186
crema-d,github/crema-d/Actor_64/1064_TAI_DIS_XX_01.mp4,crema-d/Actor_64/1064_TAI_DIS_XX_01.mp4,1064_TAI_DIS_XX_01.mp4,1064,Actor_64,validation,unknown,DIS,disgust,audio_video,speech,unspecified,TAI,01,426548
crema-d,github/crema-d/Actor_64/1064_TAI_FEA_XX_01.mp4,crema-d/Actor_64/1064_TAI_FEA_XX_01.mp4,1064_TAI_FEA_XX_01.mp4,1064,Actor_64,validation,unknown,FEA,fearful,audio_video,speech,unspecified,TAI,01,313864
crema-d,github/crema-d/Actor_64/1064_TAI_HAP_XX_01.mp4,crema-d/Actor_64/1064_TAI_HAP_XX_01.mp4,1064_TAI_HAP_XX_01.mp4,1064,Actor_64,validation,unknown,HAP,happy,audio_video,speech,unspecified,TAI,01,397215
crema-d,github/crema-d/Actor_64/1064_TAI_NEU_XX_01.mp4,crema-d/Actor_64/1064_TAI_NEU_XX_01.mp4,1064_TAI_NEU_XX_01.mp4,1064,Actor_64,validation,unknown,NEU,neutral,audio_video,speech,unspecified,TAI,01,206383
crema-d,github/crema-d/Actor_64/1064_TAI_SAD_XX_01.mp4,crema-d/Actor_64/1064_TAI_SAD_XX_01.mp4,1064_TAI_SAD_XX_01.mp4,1064,Actor_64,validation,unknown,SAD,sad,audio_video,speech,unspecified,TAI,01,261848
crema-d,github/crema-d/Actor_64/1064_TIE_ANG_XX_01.mp4,crema-d/Actor_64/1064_TIE_ANG_XX_01.mp4,1064_TIE_ANG_XX_01.mp4,1064,Actor_64,validation,unknown,ANG,angry,audio_video,speech,unspecified,TIE,01,319324
crema-d,github/crema-d/Actor_64/1064_TIE_DIS_XX_01.mp4,crema-d/Actor_64/1064_TIE_DIS_XX_01.mp4,1064_TIE_DIS_XX_01.mp4,1064,Actor_64,validation,unknown,DIS,disgust,audio_video,speech,unspecified,TIE,01,446417
crema-d,github/crema-d/Actor_64/1064_TIE_FEA_XX_01.mp4,crema-d/Actor_64/1064_TIE_FEA_XX_01.mp4,1064_TIE_FEA_XX_01.mp4,1064,Actor_64,validation,unknown,FEA,fearful,audio_video,speech,unspecified,TIE,01,313623
crema-d,github/crema-d/Actor_64/1064_TIE_HAP_XX_01.mp4,crema-d/Actor_64/1064_TIE_HAP_XX_01.mp4,1064_TIE_HAP_XX_01.mp4,1064,Actor_64,validation,unknown,HAP,happy,audio_video,speech,unspecified,TIE,01,399720
crema-d,github/crema-d/Actor_64/1064_TIE_NEU_XX_01.mp4,crema-d/Actor_64/1064_TIE_NEU_XX_01.mp4,1064_TIE_NEU_XX_01.mp4,1064,Actor_64,validation,unknown,NEU,neutral,audio_video,speech,unspecified,TIE,01,263149
crema-d,github/crema-d/Actor_64/1064_TIE_SAD_XX_01.mp4,crema-d/Actor_64/1064_TIE_SAD_XX_01.mp4,1064_TIE_SAD_XX_01.mp4,1064,Actor_64,validation,unknown,SAD,sad,audio_video,speech,unspecified,TIE,01,52735
crema-d,github/crema-d/Actor_64/1064_TSI_ANG_XX_01.mp4,crema-d/Actor_64/1064_TSI_ANG_XX_01.mp4,1064_TSI_ANG_XX_01.mp4,1064,Actor_64,validation,unknown,ANG,angry,audio_video,speech,unspecified,TSI,01,287329
crema-d,github/crema-d/Actor_64/1064_TSI_DIS_XX_01.mp4,crema-d/Actor_64/1064_TSI_DIS_XX_01.mp4,1064_TSI_DIS_XX_01.mp4,1064,Actor_64,validation,unknown,DIS,disgust,audio_video,speech,unspecified,TSI,01,275630
crema-d,github/crema-d/Actor_64/1064_TSI_FEA_XX_01.mp4,crema-d/Actor_64/1064_TSI_FEA_XX_01.mp4,1064_TSI_FEA_XX_01.mp4,1064,Actor_64,validation,unknown,FEA,fearful,audio_video,speech,unspecified,TSI,01,266652
crema-d,github/crema-d/Actor_64/1064_TSI_HAP_XX_01.mp4,crema-d/Actor_64/1064_TSI_HAP_XX_01.mp4,1064_TSI_HAP_XX_01.mp4,1064,Actor_64,validation,unknown,HAP,happy,audio_video,speech,unspecified,TSI,01,339767
crema-d,github/crema-d/Actor_64/1064_TSI_NEU_XX_01.mp4,crema-d/Actor_64/1064_TSI_NEU_XX_01.mp4,1064_TSI_NEU_XX_01.mp4,1064,Actor_64,validation,unknown,NEU,neutral,audio_video,speech,unspecified,TSI,01,174317
crema-d,github/crema-d/Actor_64/1064_TSI_SAD_XX_01.mp4,crema-d/Actor_64/1064_TSI_SAD_XX_01.mp4,1064_TSI_SAD_XX_01.mp4,1064,Actor_64,validation,unknown,SAD,sad,audio_video,speech,unspecified,TSI,01,252393
crema-d,github/crema-d/Actor_64/1064_WSI_ANG_XX_01.mp4,crema-d/Actor_64/1064_WSI_ANG_XX_01.mp4,1064_WSI_ANG_XX_01.mp4,1064,Actor_64,validation,unknown,ANG,angry,audio_video,speech,unspecified,WSI,01,282988
crema-d,github/crema-d/Actor_64/1064_WSI_DIS_XX_01.mp4,crema-d/Actor_64/1064_WSI_DIS_XX_01.mp4,1064_WSI_DIS_XX_01.mp4,1064,Actor_64,validation,unknown,DIS,disgust,audio_video,speech,unspecified,WSI,01,282532
crema-d,github/crema-d/Actor_64/1064_WSI_FEA_XX_01.mp4,crema-d/Actor_64/1064_WSI_FEA_XX_01.mp4,1064_WSI_FEA_XX_01.mp4,1064,Actor_64,validation,unknown,FEA,fearful,audio_video,speech,unspecified,WSI,01,343008
crema-d,github/crema-d/Actor_64/1064_WSI_HAP_XX_01.mp4,crema-d/Actor_64/1064_WSI_HAP_XX_01.mp4,1064_WSI_HAP_XX_01.mp4,1064,Actor_64,validation,unknown,HAP,happy,audio_video,speech,unspecified,WSI,01,320188
crema-d,github/crema-d/Actor_64/1064_WSI_NEU_XX_01.mp4,crema-d/Actor_64/1064_WSI_NEU_XX_01.mp4,1064_WSI_NEU_XX_01.mp4,1064,Actor_64,validation,unknown,NEU,neutral,audio_video,speech,unspecified,WSI,01,196767
crema-d,github/crema-d/Actor_64/1064_WSI_SAD_XX_01.mp4,crema-d/Actor_64/1064_WSI_SAD_XX_01.mp4,1064_WSI_SAD_XX_01.mp4,1064,Actor_64,validation,unknown,SAD,sad,audio_video,speech,unspecified,WSI,01,258308
crema-d,github/crema-d/Actor_65/1065_DFA_ANG_XX_01.mp4,crema-d/Actor_65/1065_DFA_ANG_XX_01.mp4,1065_DFA_ANG_XX_01.mp4,1065,Actor_65,validation,unknown,ANG,angry,audio_video,speech,unspecified,DFA,01,177402
crema-d,github/crema-d/Actor_65/1065_DFA_DIS_XX_01.mp4,crema-d/Actor_65/1065_DFA_DIS_XX_01.mp4,1065_DFA_DIS_XX_01.mp4,1065,Actor_65,validation,unknown,DIS,disgust,audio_video,speech,unspecified,DFA,01,169277
crema-d,github/crema-d/Actor_65/1065_DFA_FEA_XX_01.mp4,crema-d/Actor_65/1065_DFA_FEA_XX_01.mp4,1065_DFA_FEA_XX_01.mp4,1065,Actor_65,validation,unknown,FEA,fearful,audio_video,speech,unspecified,DFA,01,207673
crema-d,github/crema-d/Actor_65/1065_DFA_HAP_XX_01.mp4,crema-d/Actor_65/1065_DFA_HAP_XX_01.mp4,1065_DFA_HAP_XX_01.mp4,1065,Actor_65,validation,unknown,HAP,happy,audio_video,speech,unspecified,DFA,01,156779
crema-d,github/crema-d/Actor_65/1065_DFA_NEU_XX_01.mp4,crema-d/Actor_65/1065_DFA_NEU_XX_01.mp4,1065_DFA_NEU_XX_01.mp4,1065,Actor_65,validation,unknown,NEU,neutral,audio_video,speech,unspecified,DFA,01,165327
crema-d,github/crema-d/Actor_65/1065_DFA_SAD_XX_01.mp4,crema-d/Actor_65/1065_DFA_SAD_XX_01.mp4,1065_DFA_SAD_XX_01.mp4,1065,Actor_65,validation,unknown,SAD,sad,audio_video,speech,unspecified,DFA,01,187694
crema-d,github/crema-d/Actor_65/1065_IEO_ANG_HI_01.mp4,crema-d/Actor_65/1065_IEO_ANG_HI_01.mp4,1065_IEO_ANG_HI_01.mp4,1065,Actor_65,validation,unknown,ANG,angry,audio_video,speech,high,IEO,01,215218
crema-d,github/crema-d/Actor_65/1065_IEO_ANG_LO_01.mp4,crema-d/Actor_65/1065_IEO_ANG_LO_01.mp4,1065_IEO_ANG_LO_01.mp4,1065,Actor_65,validation,unknown,ANG,angry,audio_video,speech,low,IEO,01,151865
crema-d,github/crema-d/Actor_65/1065_IEO_ANG_MD_01.mp4,crema-d/Actor_65/1065_IEO_ANG_MD_01.mp4,1065_IEO_ANG_MD_01.mp4,1065,Actor_65,validation,unknown,ANG,angry,audio_video,speech,medium,IEO,01,147720
crema-d,github/crema-d/Actor_65/1065_IEO_DIS_HI_01.mp4,crema-d/Actor_65/1065_IEO_DIS_HI_01.mp4,1065_IEO_DIS_HI_01.mp4,1065,Actor_65,validation,unknown,DIS,disgust,audio_video,speech,high,IEO,01,110732
crema-d,github/crema-d/Actor_65/1065_IEO_DIS_LO_01.mp4,crema-d/Actor_65/1065_IEO_DIS_LO_01.mp4,1065_IEO_DIS_LO_01.mp4,1065,Actor_65,validation,unknown,DIS,disgust,audio_video,speech,low,IEO,01,109613
crema-d,github/crema-d/Actor_65/1065_IEO_DIS_MD_01.mp4,crema-d/Actor_65/1065_IEO_DIS_MD_01.mp4,1065_IEO_DIS_MD_01.mp4,1065,Actor_65,validation,unknown,DIS,disgust,audio_video,speech,medium,IEO,01,153926
crema-d,github/crema-d/Actor_65/1065_IEO_FEA_HI_01.mp4,crema-d/Actor_65/1065_IEO_FEA_HI_01.mp4,1065_IEO_FEA_HI_01.mp4,1065,Actor_65,validation,unknown,FEA,fearful,audio_video,speech,high,IEO,01,138735
crema-d,github/crema-d/Actor_65/1065_IEO_FEA_LO_01.mp4,crema-d/Actor_65/1065_IEO_FEA_LO_01.mp4,1065_IEO_FEA_LO_01.mp4,1065,Actor_65,validation,unknown,FEA,fearful,audio_video,speech,low,IEO,01,138551
crema-d,github/crema-d/Actor_65/1065_IEO_FEA_MD_01.mp4,crema-d/Actor_65/1065_IEO_FEA_MD_01.mp4,1065_IEO_FEA_MD_01.mp4,1065,Actor_65,validation,unknown,FEA,fearful,audio_video,speech,medium,IEO,01,165288
crema-d,github/crema-d/Actor_65/1065_IEO_HAP_HI_01.mp4,crema-d/Actor_65/1065_IEO_HAP_HI_01.mp4,1065_IEO_HAP_HI_01.mp4,1065,Actor_65,validation,unknown,HAP,happy,audio_video,speech,high,IEO,01,172952
crema-d,github/crema-d/Actor_65/1065_IEO_HAP_LO_01.mp4,crema-d/Actor_65/1065_IEO_HAP_LO_01.mp4,1065_IEO_HAP_LO_01.mp4,1065,Actor_65,validation,unknown,HAP,happy,audio_video,speech,low,IEO,01,125408
crema-d,github/crema-d/Actor_65/1065_IEO_HAP_MD_01.mp4,crema-d/Actor_65/1065_IEO_HAP_MD_01.mp4,1065_IEO_HAP_MD_01.mp4,1065,Actor_65,validation,unknown,HAP,happy,audio_video,speech,medium,IEO,01,158331
crema-d,github/crema-d/Actor_65/1065_IEO_NEU_XX_01.mp4,crema-d/Actor_65/1065_IEO_NEU_XX_01.mp4,1065_IEO_NEU_XX_01.mp4,1065,Actor_65,validation,unknown,NEU,neutral,audio_video,speech,unspecified,IEO,01,129922
crema-d,github/crema-d/Actor_65/1065_IEO_SAD_HI_01.mp4,crema-d/Actor_65/1065_IEO_SAD_HI_01.mp4,1065_IEO_SAD_HI_01.mp4,1065,Actor_65,validation,unknown,SAD,sad,audio_video,speech,high,IEO,01,195953
crema-d,github/crema-d/Actor_65/1065_IEO_SAD_LO_01.mp4,crema-d/Actor_65/1065_IEO_SAD_LO_01.mp4,1065_IEO_SAD_LO_01.mp4,1065,Actor_65,validation,unknown,SAD,sad,audio_video,speech,low,IEO,01,162863
crema-d,github/crema-d/Actor_65/1065_IEO_SAD_MD_01.mp4,crema-d/Actor_65/1065_IEO_SAD_MD_01.mp4,1065_IEO_SAD_MD_01.mp4,1065,Actor_65,validation,unknown,SAD,sad,audio_video,speech,medium,IEO,01,163292
crema-d,github/crema-d/Actor_65/1065_IOM_ANG_XX_01.mp4,crema-d/Actor_65/1065_IOM_ANG_XX_01.mp4,1065_IOM_ANG_XX_01.mp4,1065,Actor_65,validation,unknown,ANG,angry,audio_video,speech,unspecified,IOM,01,158392
crema-d,github/crema-d/Actor_65/1065_IOM_DIS_XX_01.mp4,crema-d/Actor_65/1065_IOM_DIS_XX_01.mp4,1065_IOM_DIS_XX_01.mp4,1065,Actor_65,validation,unknown,DIS,disgust,audio_video,speech,unspecified,IOM,01,162350
crema-d,github/crema-d/Actor_65/1065_IOM_FEA_XX_01.mp4,crema-d/Actor_65/1065_IOM_FEA_XX_01.mp4,1065_IOM_FEA_XX_01.mp4,1065,Actor_65,validation,unknown,FEA,fearful,audio_video,speech,unspecified,IOM,01,198664
crema-d,github/crema-d/Actor_65/1065_IOM_HAP_XX_01.mp4,crema-d/Actor_65/1065_IOM_HAP_XX_01.mp4,1065_IOM_HAP_XX_01.mp4,1065,Actor_65,validation,unknown,HAP,happy,audio_video,speech,unspecified,IOM,01,157099
crema-d,github/crema-d/Actor_65/1065_IOM_NEU_XX_01.mp4,crema-d/Actor_65/1065_IOM_NEU_XX_01.mp4,1065_IOM_NEU_XX_01.mp4,1065,Actor_65,validation,unknown,NEU,neutral,audio_video,speech,unspecified,IOM,01,161750
crema-d,github/crema-d/Actor_65/1065_IOM_SAD_XX_01.mp4,crema-d/Actor_65/1065_IOM_SAD_XX_01.mp4,1065_IOM_SAD_XX_01.mp4,1065,Actor_65,validation,unknown,SAD,sad,audio_video,speech,unspecified,IOM,01,143164
crema-d,github/crema-d/Actor_65/1065_ITH_ANG_XX_01.mp4,crema-d/Actor_65/1065_ITH_ANG_XX_01.mp4,1065_ITH_ANG_XX_01.mp4,1065,Actor_65,validation,unknown,ANG,angry,audio_video,speech,unspecified,ITH,01,196790
crema-d,github/crema-d/Actor_65/1065_ITH_DIS_XX_01.mp4,crema-d/Actor_65/1065_ITH_DIS_XX_01.mp4,1065_ITH_DIS_XX_01.mp4,1065,Actor_65,validation,unknown,DIS,disgust,audio_video,speech,unspecified,ITH,01,169407
crema-d,github/crema-d/Actor_65/1065_ITH_FEA_XX_01.mp4,crema-d/Actor_65/1065_ITH_FEA_XX_01.mp4,1065_ITH_FEA_XX_01.mp4,1065,Actor_65,validation,unknown,FEA,fearful,audio_video,speech,unspecified,ITH,01,201292
crema-d,github/crema-d/Actor_65/1065_ITH_HAP_XX_01.mp4,crema-d/Actor_65/1065_ITH_HAP_XX_01.mp4,1065_ITH_HAP_XX_01.mp4,1065,Actor_65,validation,unknown,HAP,happy,audio_video,speech,unspecified,ITH,01,211544
